cases_date,cases_Province/State,cases_Country/Region,cases_Lat,cases_Long,cases_case_lat_long_id,deaths,confirmed,recovered,total_observations,country_populations_cca2,country_populations_Country,country_populations_pop2020,country_populations_dropdownData,country_populations_area,country_populations_Density,country_populations_GrowthRate,country_populations_WorldPercentage,country_populations_rank,country_populations_worldPercentage_updated,country_populations_rank_updated,cases_max_date
2020-02-03,Sichuan,China,30.6171,102.7103,148,0,0,14,14,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-03,Heilongjiang,China,47.861999999999995,127.7615,435,0,0,2,2,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-03,Beijing,China,40.1824,116.4142,299,0,0,12,12,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-03,Shanghai,China,31.201999999999998,121.4491,155,0,0,10,10,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-03,Hebei,China,39.549,116.1306,279,0,0,3,3,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-03,Fujian,China,26.0789,117.9874,120,0,0,1,1,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-03,Guangxi,China,23.8298,108.7881,111,0,0,7,7,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-03,Yunnan,China,24.974,101.48700000000001,114,0,0,5,5,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-03,Hainan,China,19.1959,109.7453,97,0,0,4,4,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-03,Guizhou,China,26.8154,106.8748,123,0,0,2,2,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-03,Tianjin,China,39.3054,117.323,274,0,0,1,1,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-03,Shanxi,China,37.5777,112.2922,233,0,0,2,2,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-03,Gansu,China,37.8099,101.0583,240,0,0,3,3,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-03,Liaoning,China,41.2956,122.6085,332,0,0,1,1,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-03,Jilin,China,43.6661,126.1923,383,0,0,1,1,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-03,Inner Mongolia,China,44.0935,113.9448,394,0,0,1,1,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-03,Ningxia,China,37.2692,106.1655,228,0,0,1,1,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-04,Hubei,China,30.9756,112.2707,151,0,0,522,522,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-04,Guangdong,China,23.3417,113.4244,107,0,0,30,30,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-04,Henan,China,33.882,113.61399999999999,184,0,0,27,27,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-04,Zhejiang,China,29.1832,120.0934,136,0,0,62,62,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-04,Hunan,China,27.6104,111.7088,127,0,0,31,31,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-04,Anhui,China,31.8257,117.2264,159,0,0,20,20,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-04,Jiangxi,China,27.614,115.7221,128,0,0,20,20,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-04,Shandong,China,36.3427,118.1498,220,0,0,11,11,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-04,Jiangsu,China,32.9711,119.455,171,0,0,12,12,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-04,Chongqing,China,30.0572,107.874,143,0,0,9,9,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-04,Sichuan,China,30.6171,102.7103,148,0,0,14,14,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-04,Heilongjiang,China,47.861999999999995,127.7615,435,0,0,4,4,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-04,Beijing,China,40.1824,116.4142,299,0,0,23,23,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-04,Shanghai,China,31.201999999999998,121.4491,155,0,0,12,12,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-04,Hebei,China,39.549,116.1306,279,0,0,4,4,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-04,Fujian,China,26.0789,117.9874,120,0,0,3,3,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-04,Guangxi,China,23.8298,108.7881,111,0,0,10,10,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-04,Shaanxi,China,35.1917,108.8701,203,0,0,2,2,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-04,Yunnan,China,24.974,101.48700000000001,114,0,0,5,5,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-04,Hainan,China,19.1959,109.7453,97,0,0,5,5,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-04,Guizhou,China,26.8154,106.8748,123,0,0,2,2,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-04,Tianjin,China,39.3054,117.323,274,0,0,2,2,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-04,Shanxi,China,37.5777,112.2922,233,0,0,4,4,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-04,Gansu,China,37.8099,101.0583,240,0,0,4,4,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-04,Liaoning,China,41.2956,122.6085,332,0,0,2,2,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-04,Jilin,China,43.6661,126.1923,383,0,0,1,1,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-04,Inner Mongolia,China,44.0935,113.9448,394,0,0,1,1,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-04,Ningxia,China,37.2692,106.1655,228,0,0,1,1,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-05,Hubei,China,30.9756,112.2707,151,0,0,633,633,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-05,Guangdong,China,23.3417,113.4244,107,0,0,49,49,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-05,Henan,China,33.882,113.61399999999999,184,0,0,47,47,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-05,Zhejiang,China,29.1832,120.0934,136,0,0,78,78,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-05,Hunan,China,27.6104,111.7088,127,0,0,54,54,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-05,Anhui,China,31.8257,117.2264,159,0,0,23,23,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-05,Jiangxi,China,27.614,115.7221,128,0,0,27,27,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-05,Shandong,China,36.3427,118.1498,220,0,0,15,15,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-05,Jiangsu,China,32.9711,119.455,171,0,0,23,23,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-05,Chongqing,China,30.0572,107.874,143,0,0,15,15,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-05,Sichuan,China,30.6171,102.7103,148,0,0,24,24,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-05,Heilongjiang,China,47.861999999999995,127.7615,435,0,0,7,7,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-05,Beijing,China,40.1824,116.4142,299,0,0,24,24,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-05,Shanghai,China,31.201999999999998,121.4491,155,0,0,15,15,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-05,Hebei,China,39.549,116.1306,279,0,0,6,6,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-05,Fujian,China,26.0789,117.9874,120,0,0,11,11,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-05,Guangxi,China,23.8298,108.7881,111,0,0,13,13,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-05,Shaanxi,China,35.1917,108.8701,203,0,0,6,6,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-05,Yunnan,China,24.974,101.48700000000001,114,0,0,5,5,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-05,Hainan,China,19.1959,109.7453,97,0,0,5,5,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-05,Guizhou,China,26.8154,106.8748,123,0,0,9,9,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-05,Tianjin,China,39.3054,117.323,274,0,0,2,2,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-05,Shanxi,China,37.5777,112.2922,233,0,0,5,5,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-05,Gansu,China,37.8099,101.0583,240,0,0,6,6,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-05,Liaoning,China,41.2956,122.6085,332,0,0,4,4,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-05,Jilin,China,43.6661,126.1923,383,0,0,2,2,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-05,Inner Mongolia,China,44.0935,113.9448,394,0,0,3,3,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-05,Ningxia,China,37.2692,106.1655,228,0,0,1,1,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-05,Qinghai,China,35.7452,95.9956,208,0,0,3,3,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-06,Hubei,China,30.9756,112.2707,151,0,0,817,817,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-06,Guangdong,China,23.3417,113.4244,107,0,0,69,69,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-06,Henan,China,33.882,113.61399999999999,184,0,0,56,56,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-06,Zhejiang,China,29.1832,120.0934,136,0,0,94,94,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-06,Hunan,China,27.6104,111.7088,127,0,0,81,81,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-06,Anhui,China,31.8257,117.2264,159,0,0,34,34,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-06,Jiangxi,China,27.614,115.7221,128,0,0,37,37,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-06,Shandong,China,36.3427,118.1498,220,0,0,27,27,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-06,Jiangsu,China,32.9711,119.455,171,0,0,34,34,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-06,Chongqing,China,30.0572,107.874,143,0,0,24,24,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-06,Sichuan,China,30.6171,102.7103,148,0,0,31,31,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-06,Heilongjiang,China,47.861999999999995,127.7615,435,0,0,8,8,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-06,Beijing,China,40.1824,116.4142,299,0,0,31,31,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-06,Shanghai,China,31.201999999999998,121.4491,155,0,0,25,25,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-06,Hebei,China,39.549,116.1306,279,0,0,13,13,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-06,Fujian,China,26.0789,117.9874,120,0,0,14,14,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-06,Guangxi,China,23.8298,108.7881,111,0,0,14,14,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-06,Shaanxi,China,35.1917,108.8701,203,0,0,9,9,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-06,Yunnan,China,24.974,101.48700000000001,114,0,0,7,7,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-06,Hainan,China,19.1959,109.7453,97,0,0,8,8,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-06,Guizhou,China,26.8154,106.8748,123,0,0,6,6,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-06,Tianjin,China,39.3054,117.323,274,0,0,2,2,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-06,Shanxi,China,37.5777,112.2922,233,0,0,12,12,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-06,Gansu,China,37.8099,101.0583,240,0,0,6,6,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-06,Liaoning,China,41.2956,122.6085,332,0,0,5,5,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-06,Jilin,China,43.6661,126.1923,383,0,0,4,4,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-06,Inner Mongolia,China,44.0935,113.9448,394,0,0,4,4,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-06,Ningxia,China,37.2692,106.1655,228,0,0,1,1,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-06,Qinghai,China,35.7452,95.9956,208,0,0,3,3,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-06,Macau,China,22.1667,113.55,105,0,0,1,1,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-07,Hubei,China,30.9756,112.2707,151,0,0,1115,1115,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-07,Guangdong,China,23.3417,113.4244,107,0,0,88,88,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-07,Henan,China,33.882,113.61399999999999,184,0,0,86,86,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-07,Zhejiang,China,29.1832,120.0934,136,0,0,123,123,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-07,Hunan,China,27.6104,111.7088,127,0,0,112,112,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-07,Anhui,China,31.8257,117.2264,159,0,0,47,47,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-07,Jiangxi,China,27.614,115.7221,128,0,0,45,45,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-07,Shandong,China,36.3427,118.1498,220,0,0,37,37,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-07,Jiangsu,China,32.9711,119.455,171,0,0,43,43,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-07,Chongqing,China,30.0572,107.874,143,0,0,31,31,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-07,Sichuan,China,30.6171,102.7103,148,0,0,42,42,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-07,Heilongjiang,China,47.861999999999995,127.7615,435,0,0,12,12,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-07,Beijing,China,40.1824,116.4142,299,0,0,33,33,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-07,Shanghai,China,31.201999999999998,121.4491,155,0,0,30,30,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-07,Hebei,China,39.549,116.1306,279,0,0,22,22,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-07,Fujian,China,26.0789,117.9874,120,0,0,20,20,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-07,Guangxi,China,23.8298,108.7881,111,0,0,17,17,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-07,Shaanxi,China,35.1917,108.8701,203,0,0,17,17,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-07,Yunnan,China,24.974,101.48700000000001,114,0,0,12,12,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-07,Hainan,China,19.1959,109.7453,97,0,0,10,10,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-07,Guizhou,China,26.8154,106.8748,123,0,0,6,6,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-07,Tianjin,China,39.3054,117.323,274,0,0,2,2,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-07,Shanxi,China,37.5777,112.2922,233,0,0,15,15,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-07,Gansu,China,37.8099,101.0583,240,0,0,9,9,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-07,Liaoning,China,41.2956,122.6085,332,0,0,7,7,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
2020-02-07,Jilin,China,43.6661,126.1923,383,0,0,4,4,CN,China,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.1847,1,0.18465661493024282,1,2020-03-20
