cases_date,cases_Country/Region,cases_Province/State,cases_Lat,cases_Long,cases_case_lat_long_id,country_populations_pop2020,country_populations_dropdownData,country_populations_area,country_populations_Density,country_populations_GrowthRate,country_populations_worldPercentage_updated,country_populations_rank_updated,cases_max_date,recovered,confirmed,deaths,10_or_more_confirmed_cases,10_or_more_confirmed_cases_day_count
2020-01-25,China,Hainan,19.1959,109.7453,97,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,19,0,True,4.0
2020-01-25,China,Hebei,39.549,116.1306,279,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,8,1,False,4.0
2020-01-25,China,Heilongjiang,47.861999999999995,127.7615,435,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,9,1,False,4.0
2020-01-25,China,Henan,33.882,113.61399999999999,184,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,32,0,True,4.0
2020-01-25,China,Hong Kong,22.3,114.2,106,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,5,0,False,4.0
2020-01-25,China,Hubei,30.9756,112.2707,151,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,32,761,40,True,4.0
2020-01-25,China,Hunan,27.6104,111.7088,127,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,43,0,True,4.0
2020-01-25,China,Inner Mongolia,44.0935,113.9448,394,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,7,0,False,4.0
2020-01-25,China,Jiangsu,32.9711,119.455,171,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,1,18,0,True,4.0
2020-01-25,China,Jiangxi,27.614,115.7221,128,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,18,0,True,4.0
2020-01-25,China,Jilin,43.6661,126.1923,383,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,4,0,False,4.0
2020-01-25,China,Liaoning,41.2956,122.6085,332,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,17,0,True,4.0
2020-01-25,China,Macau,22.1667,113.55,105,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,2,0,False,4.0
2020-01-25,China,Ningxia,37.2692,106.1655,228,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,3,0,False,4.0
2020-01-25,China,Qinghai,35.7452,95.9956,208,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,1,0,False,4.0
2020-01-25,China,Shaanxi,35.1917,108.8701,203,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,15,0,True,4.0
2020-01-25,China,Shandong,36.3427,118.1498,220,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,27,0,True,4.0
2020-01-25,China,Shanghai,31.201999999999998,121.4491,155,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,1,33,0,True,4.0
2020-01-25,China,Shanxi,37.5777,112.2922,233,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,6,0,False,4.0
2020-01-25,China,Sichuan,30.6171,102.7103,148,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,28,0,True,4.0
2020-01-25,China,Tianjin,39.3054,117.323,274,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,10,0,True,4.0
2020-01-25,China,Xinjiang,41.1129,85.2401,324,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,3,0,False,4.0
2020-01-25,China,Yunnan,24.974,101.48700000000001,114,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,11,0,True,4.0
2020-01-25,China,Zhejiang,29.1832,120.0934,136,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,1,62,0,True,4.0
2020-01-25,France,France,46.2276,2.2137,416,65273.511,missing,551695.0,118.3145,1.0022,0.008374200292423967,22,2020-03-20,0,3,0,False,2.0
2020-01-25,Japan,missing,36.0,138.0,214,126476.461,missing,377930.0,334.6558,0.997,0.016226172002467412,11,2020-03-20,0,2,0,False,4.0
2020-01-25,"Korea, South",missing,36.0,128.0,213,51269.185,missing,100210.0,511.6175,1.0009,0.006577529191272375,28,2020-03-20,0,2,0,False,4.0
2020-01-25,Malaysia,missing,2.5,112.5,40,32365.999,missing,330803.0,97.8407,1.013,0.004152363709842326,45,2020-03-20,0,3,0,False,1.0
2020-01-25,Nepal,missing,28.1667,84.25,133,29136.807999999997,missing,147181.0,197.9658,1.0185,0.003738077856328289,49,2020-03-20,0,1,0,False,1.0
2020-01-25,Singapore,missing,1.2833,103.8333,38,5850.342,missing,710.0,8239.9183,1.0079,0.0007505638188694986,114,2020-03-20,0,3,0,False,3.0
2020-01-25,Thailand,missing,15.0,101.0,79,69799.978,missing,513120.0,136.0305,1.0025,0.008954918882466528,20,2020-03-20,0,7,0,False,4.0
2020-01-25,US,"Cook County, IL",41.7377,-87.6976,344,331002.651,missing,9372610.0,35.316,1.0059,0.04246565650187423,3,2020-03-20,0,1,0,False,4.0
